时间,公司名称,公司名称链接,行业,轮次,金额,投资方,最新估值(估算),字段1,字段2,字段3
2016-3-7,咕噜宝宝,https://www.itjuzi.com/company/20931,A轮,未透露,杭州水木基金国泰君安,1亿人民币,教育,儿童早教,家园互动,
2016-3-7,董球会,https://www.itjuzi.com/company/52426,天使轮,500万人民币,莲山投资,2500万人民币,教育,其他教育,素质教育,
2016-3-4,三好网,https://www.itjuzi.com/company/20647,Pre-A轮,7500万人民币,亦庄互联基金（领投）世纪互联（领投）沃衍资本磐谷创投金百朋投资...,3.75亿人民币,教育,K12,直播,
2016-3-3,Imarticus Learning,https://www.itjuzi.com/company/33343485,种子轮,100万美元,Tashwinder SinghAnil GudibandeTaranjit Jaswal,3250万人民币,教育,职业培训,,
2016-3-1,Testbook,https://www.itjuzi.com/company/33719126,A轮,未透露,未透露,1亿人民币,教育,教育信息化,,
2016-3-1,小马快跑教育,https://www.itjuzi.com/company/75703,战略投资,未透露,轻舟资本,5亿人民币,教育,儿童早教,语言学习,
2016-3-1,学啥好,https://www.itjuzi.com/company/28846,天使轮,100万人民币,成都嘉祥外国语学校,500万人民币,教育,职业培训,大学教育,
2016-3-1,千聊,https://www.itjuzi.com/company/55636,天使轮,数千万人民币,莲花资本,1.5亿人民币,教育,教育信息化,直播,
2016-3-1,德慷电子,https://www.itjuzi.com/company/51244,A轮,未透露,未透露,1亿人民币,教育,教育信息化,开发工具,
2016-3-1,掌通家园,https://www.itjuzi.com/company/725,B+轮,1亿人民币,新东方首泰金信(首泰投资)青桐资本（财务顾问）,5亿人民币,教育,教育信息化,家园互动,
2016-3-1,度娃教育,https://www.itjuzi.com/company/45270,Pre-A轮,2000万人民币,未透露,1亿人民币,教育,素质教育,早幼教,
2016-3-1,小Case,https://www.itjuzi.com/company/28160,A轮,数千万人民币,亿联资本山行资本,1.5亿人民币,教育,儿童早教,语言学习,
2016-3-1,芝士圈留学,https://www.itjuzi.com/company/42964,Pre-A轮,1000万人民币,未透露,5000万人民币,教育,出国留学,留学中介,
2016-3-1,营天下,https://www.itjuzi.com/company/24504,天使轮,数百万人民币,星河互联,1500万人民币,教育,素质教育,亲子游,
2016-3-1,成长保,https://www.itjuzi.com/company/23119,天使轮,数千万人民币,黑马基金,1.5亿人民币,教育,K12,素质教育,
2016-3-1,兰迪少儿英语,https://www.itjuzi.com/company/24770,B轮,1亿人民币,国金投资（领投）清科创投腾讯众创空间,5亿人民币,教育,语言学习,连续获投,
2016-2-29,外滩教育,https://www.itjuzi.com/company/29742446,天使轮,数百万人民币,晨兴资本常春藤资本,1500万人民币,教育,出国留学,教育媒体及社区,
2016-2-26,蜥蜴题库,https://www.itjuzi.com/company/8215,A+轮,数千万人民币,政府基金,1.5亿人民币,教育,职业培训,,
2016-2-26,美院帮,https://www.itjuzi.com/company/35721,天使轮,未透露,未透露,500万人民币,教育,高等教育,,
2016-2-26,我爱竞赛网,https://www.itjuzi.com/company/12890,天使轮,数百万人民币,安徽聚合投资,1500万人民币,教育,高等教育,大学教育,
2016-2-26,严师书院,https://www.itjuzi.com/company/32756,天使轮,2000万人民币,联想创投集团,1亿人民币,教育,K12,语言学习,
2016-2-25,悠游堂Yuyuto,https://www.itjuzi.com/company/8960,战略投资,4000万人民币,蜜芽宝贝,15亿人民币,教育,儿童早教,亲子游,
2016-2-24,MasterClass,https://www.itjuzi.com/company/32683,B轮,1500万美元,未透露,4.88亿人民币,教育,K12,,
2016-2-23,云和数据,https://www.itjuzi.com/company/58881,A轮,2000万人民币,丹诚开普基金（领投）,1亿人民币,教育,职业培训,教育大数据,
2016-2-22,明数数字出版,https://www.itjuzi.com/company/44183,A轮,数千万人民币,挚信资本,1.5亿人民币,教育,语言学习,,
2016-2-19,BetterLesson,https://www.itjuzi.com/company/54413,A轮,600万美元,New Markets Venture PartnersReach CapitalDell Foundation,1.95亿人民币,教育,职业培训,,
2016-2-19,任务兔,https://www.itjuzi.com/company/14731,A轮,数千万人民币,朗玛峰创投,1.5亿人民币,教育,职业培训,供应链金融,
2016-2-18,阳光雨露,https://www.itjuzi.com/company/32768511,天使轮,数百万人民币,众喜投资,1500万人民币,教育,教育综合服务,高等教育,
2016-2-18,艺伴,https://www.itjuzi.com/company/57251,天使轮,数百万人民币,创想天使,1500万人民币,教育,素质教育,录播,
2016-2-18,HelloChinese歪果仁,https://www.itjuzi.com/company/62122,天使轮,数百万人民币,紫辉创投（领投）,1500万人民币,教育,语言学习,微软系,
2016-2-18,码力编程,https://www.itjuzi.com/company/41688,天使轮,300万人民币,天鹰资本,1500万人民币,教育,素质教育,少儿编程,
2016-2-18,远景同程,https://www.itjuzi.com/company/12085,A轮,5000万人民币,力合清源博汇源创投,2.5亿人民币,教育,K12,,
2016-2-17,艾乐幼儿园,https://www.itjuzi.com/company/20452,A轮,6000万人民币,威创股份,1.78亿人民币,教育,儿童早教,家园互动,
2016-2-17,Knewton,https://www.itjuzi.com/company/20263,F轮-上市前,5200万美元,好未来(学而思),16.9亿人民币,教育,教育信息化,教育大数据,
2016-2-16,心芽教育,https://www.itjuzi.com/company/33388211,天使轮,500万人民币,天使湾,2500万人民币,教育,儿童早教,语言学习,
2016-2-15,Twig World,https://www.itjuzi.com/company/32406,B轮,500万美元,未透露,1.63亿人民币,教育,其他教育,视频,
2016-2-14,画吧HuaBar,https://www.itjuzi.com/company/4587,天使轮,未透露,传媒梦工场水木易德投资,500万人民币,教育,素质教育,,
2016-2-14,育镜测评,https://www.itjuzi.com/company/16344039,A轮,数千万人民币,鼎晖投资,1.5亿人民币,教育,教育信息化,教育测评,
2016-2-8,青橙创客教育,https://www.itjuzi.com/company/41813,天使轮,数百万人民币,启迪之星（启迪孵化器）泰有投资,1500万人民币,教育,其他教育,素质教育,
2016-2-6,面包英语,https://www.itjuzi.com/company/29120,A轮,未透露,孝昌水木投资,1亿人民币,教育,语言学习,新东方系,
2016-2-6,微语言,https://www.itjuzi.com/company/33742649,Pre-A轮,数千万人民币,未透露,1.5亿人民币,教育,语言学习,,
2016-2-5,恒企教育,https://www.itjuzi.com/company/18103,B轮,未透露,和智资本,1.5亿人民币,教育,职业培训,职场技能培训,
2016-2-5,明师国际教育,https://www.itjuzi.com/company/3882186,天使轮,500万人民币,盛通股份百教传媒,2500万人民币,教育,职业培训,语言学习,
2016-2-4,Magic Crate,https://www.itjuzi.com/company/33102330,天使轮,未透露,Aarin Capital3One4 CapitalMohandas Pai,3250万人民币,教育,儿童早教,素质教育,
2016-2-3,Riid,https://www.itjuzi.com/company/34877590,A轮,170万美元,DSC InvestmentShinhan CapitalDS Asset Investment,5525万人民币,教育,教育信息化,教育技术服务,
2016-2-3,常青藤爸爸,https://www.itjuzi.com/company/32368,Pre-A轮,数百万美元,清流资本创新工场,9750万人民币,教育,儿童早教,语言学习,
2016-2-3,对啊网,https://www.itjuzi.com/company/8214,A轮,数千万人民币,华软创新,1.5亿人民币,教育,职业培训,录播,
2016-2-2,Workbench Platform,https://www.itjuzi.com/company/33925077,种子轮,130万美元,Sagamore VenturesSFP Capital,4225万人民币,教育,素质教育,K12应用工具,
2016-2-2,一分钟搞定熊孩子,https://www.itjuzi.com/company/26923,天使轮,数百万人民币,考拉资本,1500万人民币,教育,儿童早教,亲子教育,
2016-2-2,IKeeper留学管家,https://www.itjuzi.com/company/17091,天使轮,数百万人民币,宏桥资本,1500万人民币,教育,出国留学,教育技术服务,
2016-2-1,梦阶网,https://www.itjuzi.com/company/32988558,种子轮,100万人民币,汪荣任,500万人民币,教育,职业培训,技能交换,
2016-2-1,考拉优教,https://www.itjuzi.com/company/59479,天使轮,450万美元,宏利科技,1.46亿人民币,教育,K12,素质教育,
2016-2-1,凯诺空中设计课,https://www.itjuzi.com/company/68988,天使轮,未透露,未透露,500万人民币,教育,高等教育,大学教育,
2016-2-1,大腿科技,https://www.itjuzi.com/company/83307,战略投资,数百万人民币,ATA教育（领投）,500万人民币,教育,教育信息化,VR内容,
2016-2-1,前沿商学院,https://www.itjuzi.com/company/23556,天使轮,数百万人民币,中搜网络-中搜创投,1500万人民币,教育,职业培训,企业培训,
2016-2-1,菁优网,https://www.itjuzi.com/company/7294,战略投资,未透露,深创投科大讯飞,5亿人民币,教育,K12,,
2016-2-1,新东方在线,https://www.itjuzi.com/company/32230,战略投资,3.2亿人民币,腾讯投资,16亿人民币,教育,教育综合服务,语言学习,
2016-2-1,北京鹦鹉螺教育,https://www.itjuzi.com/company/9005,Pre-A轮,1000万人民币,同方厚持黑马基金,5000万人民币,教育,K12,行业垂直型SaaS,
2016-1-31,5i课堂,https://www.itjuzi.com/company/46062,天使轮,300万人民币,中华财路,1500万人民币,教育,职业培训,MOOC,
2016-1-29,玩课网,https://www.itjuzi.com/company/1499,天使轮,数百万人民币,领庆创投TheLinhuiFund（领投）庆芮资本创业接力天使,2000万人民币,教育,职业培训,录播,
2016-1-28,科蚪教育,https://www.itjuzi.com/company/81892,种子轮,30万人民币,财新公益基金,150万人民币,教育,K12,素质教育,
2016-1-28,大脑智库,https://www.itjuzi.com/company/19948,天使轮,500万人民币,领势投资创客总部,2500万人民币,教育,教育信息化,素质教育,
2016-1-28,袋鼠先生,https://www.itjuzi.com/company/32171,天使轮,500万人民币,飞鱼科技明势资本,2500万人民币,教育,素质教育,亲子游,
2016-1-27,爱天教育,https://www.itjuzi.com/company/33276,天使轮,30万人民币,蓝象资本北塔资本,1000万人民币,教育,语言学习,教育垂直媒体,
2016-1-27,牛班NEWBAND,https://www.itjuzi.com/company/22107,A轮,1820万人民币,乐清聚丰,6500万人民币,教育,素质教育,音乐,
2016-1-27,Grovo,https://www.itjuzi.com/company/32153,C轮,4000万美元,Accel PartnersSoftTech VC,13亿人民币,教育,素质教育,视频,
2016-1-26,海岸线文化,https://www.itjuzi.com/company/71899,A轮,未透露,中金资本,1亿人民币,教育,出国留学,家园互动,
2016-1-26,贝聊,https://www.itjuzi.com/company/4162,B轮,亿元及以上人民币,威创股份山行资本,5亿人民币,教育,儿童早教,家园互动,
2016-1-25,NSPIRA Management Services,https://www.itjuzi.com/company/33163190,战略投资,6000万美元,CX PartnersOlympus Capital,19.5亿人民币,教育,教育信息化,线下培训机构,
2016-1-25,盒子鱼英语,https://www.itjuzi.com/company/7767,B轮,3000万美元,骊悦投资创新工场翔御资本（财务顾问）,15.6亿人民币,教育,语言学习,自然语言处理,
2016-1-25,梦芽教育,https://www.itjuzi.com/company/32117,天使轮,1000万人民币,未透露,5000万人民币,教育,儿童早教,早幼教,
2016-1-24,Abl Schools,https://www.itjuzi.com/company/67555,种子轮,450万美元,First Round CapitalOwl Ventures,6500万人民币,教育,教育信息化,连续获投,
2016-1-22,紫金云教育,https://www.itjuzi.com/company/20499,A轮,1000万人民币,中科招商,5000万人民币,教育,教育信息化,学校/院校,
2016-1-22,乐乐课堂,https://www.itjuzi.com/company/21694,B+轮,2000万美元,新东方光速中国晨兴资本,6.5亿人民币,教育,K12,网易系,
2016-1-21,蝌蚪公考,https://www.itjuzi.com/company/33967679,A轮,未透露,松禾资本,1亿人民币,教育,职业培训,高等教育,
2016-1-21,雪瓣网络,https://www.itjuzi.com/company/17426,A轮,数百万人民币,迭代资本,1500万人民币,教育,素质教育,C2C,
2016-1-20,乐呀,https://www.itjuzi.com/company/41522,天使轮,300万人民币,九合创投大道至简资本星空琴行,1500万人民币,教育,K12,语言学习,
2016-1-20,非凡部落,https://www.itjuzi.com/company/43506,种子轮,500万人民币,未透露,2500万人民币,教育,儿童早教,玩具,
2016-1-20,问学教育Vtalking,https://www.itjuzi.com/company/22918,A轮,数百万人民币,华澍资本天使汇,1500万人民币,教育,K12,高考升学,
2016-1-19,校导,https://www.itjuzi.com/company/15367,B轮,数千万人民币,创客邦,1.5亿人民币,教育,高等教育,校园服务,
2016-1-19,三节课,https://www.itjuzi.com/company/34161,天使轮,数百万人民币,险峰长青唯猎资本凡卓资本(小饭桌),1500万人民币,教育,职业培训,职场技能培训,
2016-1-19,飞出国,https://www.itjuzi.com/company/34345,天使轮,500万人民币,未透露,2500万人民币,教育,出国留学,游学和营地,
2016-1-18,萌番日语,https://www.itjuzi.com/company/25927,天使轮,数百万人民币,挚信资本,1500万人民币,教育,语言学习,录播,
2016-1-18,快投会快创学院,https://www.itjuzi.com/company/20135,天使轮,数百万人民币,英诺天使基金厚德创新谷启迪之星（启迪孵化器）天使汇PreAngel...,1500万人民币,教育,职业培训,创业服务,
2016-1-18,互动作业,https://www.itjuzi.com/company/16038,A轮,数千万人民币,元航资本,1.5亿人民币,教育,K12,教育技术服务,
2016-1-18,老A电商学院,https://www.itjuzi.com/company/31893,A轮,1.4亿人民币,国泰君安,7亿人民币,教育,职业培训,企业培训,
2016-1-16,扇贝网,https://www.itjuzi.com/company/1707,B轮,数千万人民币,峰瑞资本,1.5亿人民币,教育,语言学习,网易系,
2016-1-15,童豆小镇,https://www.itjuzi.com/company/53991,天使轮,770万人民币,映趣资本,3850万人民币,教育,儿童早教,家园互动,
2016-1-14,36艺,https://www.itjuzi.com/company/29332675,天使轮,500万人民币,星火金融,2500万人民币,教育,素质教育,大学教育,
2016-1-14,童学部落,https://www.itjuzi.com/company/20745664,A轮,数千万人民币,中汇金,1.5亿人民币,教育,儿童早教,早幼教,
2016-1-14,贝贝帮,https://www.itjuzi.com/company/59505,种子轮,200万人民币,伯藜创投（领投）,2000万人民币,教育,儿童早教,早幼教,
2016-1-14,魔方格,https://www.itjuzi.com/company/4167,B轮,数千万人民币,投中资本（财务顾问）,1.5亿人民币,教育,K12,K12应用工具,
2016-1-13,馒头商学院,https://www.itjuzi.com/company/14738,Pre-A轮,1450万人民币,天鹰资本慧科教育集团长江会基金,7250万人民币,教育,职业培训,知识分享,
2016-1-12,留学宝,https://www.itjuzi.com/company/32068,天使轮,220万人民币,未透露,1100万人民币,教育,出国留学,留学服务,
2016-1-11,纳米盒,https://www.itjuzi.com/company/20297,A轮,未透露,宽带资本CBC顺为资本,1亿人民币,教育,K12,视频,
2016-1-11,品课网,https://www.itjuzi.com/company/63694,天使轮,300万人民币,紫金汇创投,1500万人民币,教育,K12,家庭教育,
2016-1-11,火星人俱乐部,https://www.itjuzi.com/company/58468,天使轮,400万人民币,坚果创投,2000万人民币,教育,素质教育,创客教育,
2016-1-11,贝贝单词,https://www.itjuzi.com/company/18582,Pre-A轮,数百万人民币,华澍资本,1500万人民币,教育,语言学习,,
2016-1-11,弹弹,https://www.itjuzi.com/company/31662,天使轮,250万人民币,中路资本,1250万人民币,教育,素质教育,音乐,
2016-1-11,美术宝,https://www.itjuzi.com/company/14972,B轮,6600万人民币,禾林资本国海创新资本和光资本,3.3亿人民币,教育,素质教育,视频,
